class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,333340072990500864,199.59812,-0.52949675,0.1117509,1,1.526399,5.158868,-1.280317,-1.103218,-1.308161,-0.6263731,2.297011,-0.2291557
GALAXY,333342821769570304,199.65664,-0.22689346,0.04782268,99.52255,9.972523,26.14299,12.28673,39.89589,12.34045,8.090964,3.237385,-4.088468
GALAXY,333347219816081408,199.05128,-0.84414936,0.1115683,43.77849,5.376833,47.07367,32.12929,140.205,13.71828,11.58917,2.920746,-20.10567
GALAXY,333362887856777216,199.58863,0.41133612,0.07690832,212.9606,55.49343,37.87859,22.60844,104.8089,40.6113,27.49145,28.33266,-9.649065
GALAXY,333367835659102208,199.42486,1.1085142,0.08128452,122.545,4.854806,23.43532,10.75472,39.97135,3.866447,10.52386,6.20537,-2.805246
GALAXY,333371409071892480,199.63953,0.73050922,0.137894,59.62119,10.73071,50.3862,33.11077,128.2936,24.93393,14.41146,4.438426,-18.37385
GALAXY,333378006141659136,199.96495,0.93036796,0.08190598,67.27428,42.73454,112.873,93.15228,351.3835,74.93262,52.34137,10.2809,-31.32643
GALAXY,333390650525378560,200.21482,0.97371994,0.1104253,99.13942,5.181537,30.49213,14.05216,72.41485,13.05033,6.797205,4.294819,-7.131821
GALAXY,333401645641656320,200.19776,0.4279057,0.1108399,118.5311,5.447639,10.19629,3.403648,15.24094,3.904889,3.462342,2.979009,-1.798288
GALAXY,333403569787004928,200.04211,0.50159508,0.08195111,86.47934,20.57722,81.27385,40.65538,169.9905,36.52429,24.83529,3.456427,-11.64516
GALAXY,333427759042816000,201.08073,0.48689163,0.2277462,255.8993,14.74568,32.61238,5.958636,19.46239,6.691597,18.52156,1.672012,-1.78155
GALAXY,333436005380024320,201.06774,0.80837171,0.1081549,220.5732,22.97094,8.792242,8.66536,26.80654,-13.02207,-1.950392,8.047843,-0.4344473
GALAXY,334398077634897920,202.7778,-0.37418373,0.2431804,295.8708,1.531162,7.810339,1.573407,21.82309,-3.56762,-1.849632,-1.018939,-19.68383
GALAXY,334426390059313152,201.56796,-0.98224801,0.08610909,115.177,2.447943,19.8082,5.86684,32.31782,5.591111,3.720004,0.2347206,-3.286984
GALAXY,334453053216286720,201.30638,-0.57265719,0.06667583,64.45324,27.8485,102.2782,65.51948,274.9367,48.26895,35.78472,11.6359,-21.01461
GALAXY,334467346867447808,200.75798,-0.18481721,0.1756536,128.9305,10.46463,79.37022,43.96988,200.7675,26.44207,7.252641,1.293025,-18.55927
GALAXY,334469820768610304,200.43627,-0.92740094,0.1055426,328.1102,19.88691,19.12819,2.466425,5.904582,11.05265,-4.466424,3.143022,-0.7592151
GALAXY,334476967594190848,200.47965,-0.3406176,0.174075,104.4268,3.103395,32.03434,13.00938,77.46141,7.234651,6.764363,1.335725,-11.45417
GALAXY,334481365640701952,200.89543,1.2305799,0.1085678,92.33444,4.740974,11.77442,3.880172,4.940156,1.025119,-3.257066,2.022426,-0.5001599
GALAXY,334485763687213056,200.95188,1.1075552,0.1047113,1,3.999033,2.140599,4.405976,1.674768,0.1723313,-0.4657641,0.4200931,-0.05217298
GALAXY,334497033681397760,201.15945,0.81706071,0.1098436,100.5964,75.98159,207.5624,105.7867,496.9974,77.58669,59.80496,22.2102,-33.74755
GALAXY,334506929286047744,201.5106,1.187706,0.07945103,142.0062,56.72407,97.17989,9.292646,65.8419,21.24893,27.58314,15.91921,-1.820848
GALAXY,334512701722093568,201.53054,0.16146772,0.08194725,168.7785,5.898026,18.88687,3.201421,26.93729,3.66107,3.427307,0.4658774,-1.463796
GALAXY,334538815123253248,201.81078,0.97696729,0.08307272,119.3935,11.47356,20.1815,1.94528,19.40658,12.51595,7.72721,6.405247,-0.9071856
GALAXY,334542938291857408,202.26944,0.6083552,0.08009203,129.55,6.777439,49.65995,18.59455,105.6991,16.44759,12.502,5.697942,-10.43756
GALAXY,334547336338368512,202.19918,1.1894879,0.03266014,41.66821,196.2228,68.25257,127.7709,427.5109,77.17081,53.08896,11.8529,-41.90097
GALAXY,334553108774414336,202.3379,0.74970177,0.07917995,144.0456,2.696153,-1.642139,6.611106,24.34822,5.469401,1.304579,3.246657,-0.5216618
GALAXY,334564103890692096,202.74024,0.72070055,0.3488139,69.51054,2.624643,5.996577,3.470644,4.190721,-1.673101,3.064953,2.65161,-0.7431316
GALAXY,335522053329283072,204.3608,-1.0879521,0.3302263,1,2.526447,12.38762,-1.696958,-6.262292,-0.2449807,-2.762708,1.396326,0.1942227
GALAXY,335573180619974656,203.35957,-0.043978901,0.03439873,41.30505,28.84961,7.290193,19.56784,64.02299,12.62607,11.23687,2.7789,-15.24126
GALAXY,335579777689741312,203.13643,0.060945248,0.02165666,1,6.402169,3.952266,4.345513,20.52627,9.225341,6.020845,-1.099662,-4.094088
GALAXY,335594621096716288,202.68709,-0.072560031,0.2451238,158.7018,-4.77029,0.1084771,7.069617,0.5408439,4.519024,-1.570395,4.187296,-0.05714484
GALAXY,335598469387413504,202.34006,-0.77973284,0.01644879,23.49924,16.87522,9.745886,9.543538,50.95531,20.30428,11.27847,8.862566,-12.3528
GALAXY,335660316916475904,203.89377,0.15507716,0.1447831,48.09764,10.5255,54.58786,37.03431,160.9504,22.91276,13.98689,4.33044,-22.43738
GALAXY,335682032271124480,204.5172,0.15379156,0.2081211,16.21489,3.191722,-0.5319611,6.855474,16.55043,-2.733199,1.845368,-0.283569,-1.710241
GALAXY,335691378119960576,204.77436,0.37380482,0.1438589,30.46304,6.377713,3.947609,-8.001331,5.669137,1.421075,0.03862498,-1.104891,-0.6843005
GALAXY,336662791878371328,206.29851,-0.6214844,0.0774097,55.68157,8.063466,72.92983,51.46376,234.5887,36.80685,19.99767,5.778075,-25.47289
GALAXY,336674886506276864,205.68801,-0.17372478,0.08867358,49.06239,4.962518,50.92882,31.57118,135.5682,13.90474,13.59832,-1.014084,-11.02786
GALAXY,336718592093480960,204.36824,-1.0769091,0.3318252,203.0646,6.641821,12.70879,1.37454,-0.5535644,0.2672174,-10.79765,0.09865412,0.1347996
GALAXY,336736734035339264,204.6748,0.77456613,0.04822462,70.80259,7.029234,15.64888,2.598517,17.76461,10.71896,6.305327,5.389204,-0.7993519
GALAXY,336810126436493312,206.33126,0.97009241,0.1644661,84.43993,5.195687,10.18382,5.858894,21.30499,19.19636,-1.406768,5.066456,-1.530799
GALAXY,336818647651608576,206.5403,0.16312673,0.07782839,99.12412,12.69672,61.3388,35.77707,149.0219,31.21449,19.59089,4.223831,-10.83692
GALAXY,337777151476525056,208.64559,-0.073504645,0.08306995,133.6006,315.9603,225.9929,63.17225,300.6215,70.82321,54.77888,20.34919,-15.33436
GALAXY,337798591953266688,207.66557,-0.35117297,0.1472403,91.0788,7.983726,24.05323,5.876859,26.63311,10.10096,4.553283,3.330599,-2.951149
GALAXY,337802440243963904,207.76193,0.054103366,0.149734,1,0.08491642,3.226121,4.557175,8.062519,1.630869,1.455841,3.974394,-0.7683858
GALAXY,337810411703265280,207.59304,-0.49026318,0.02670689,41.69014,267.736,52.0193,117.0188,379.1054,76.75517,49.45138,13.59846,-36.68634
GALAXY,337842297540470784,206.27646,0.043884639,0.07698186,60.38264,59.00944,75.73988,84.27051,294.8424,61.32399,35.09298,9.062711,-36.40884
GALAXY,439225240359299072,5.1341509,0.76455731,0.1054435,500,16.75148,8.881829,18.54725,11.57607,-12.13582,0.4056645,0.9084629,-0.379521
GALAXY,439227714260461568,5.4191032,0.33570918,0.08054091,69.12816,3.117146,18.08967,12.60336,46.58459,9.797721,5.818262,1.171833,-9.047957
GALAXY,439250254248830976,5.9793679,-0.16980351,0.121428,112.0337,5.363224,29.40264,13.46102,73.13557,8.604638,6.563708,0.04442541,-8.563813
GALAXY,439255202051155968,5.7790164,1.0435552,0.2101361,241.666,19.42137,33.34393,5.610639,34.92664,7.28649,2.004092,4.871634,-2.634385
GALAXY,440242286635280384,7.6071556,-0.73124691,0.1069283,138.2666,6.770444,59.50323,19.88352,109.809,19.89824,13.86786,4.510263,-8.957834
GALAXY,440245310292256768,7.6143037,-0.4532904,0.1543864,110.7567,12.90009,45.7122,28.50053,129.6704,13.02836,17.19035,10.09154,-18.16364
GALAXY,440252731995744256,7.0843534,-0.85885761,0.06715644,1,4.958182,5.503401,-0.7223559,15.26995,1.821241,1.309414,1.388482,-1.721504
GALAXY,440253556629465088,7.2512514,-0.80966596,0.08150746,46.02755,5.457911,25.7662,17.31889,92.97634,17.56877,15.44158,3.322163,-18.08196
GALAXY,440268125158533120,7.3423638,-0.1390179,0.05801284,500,16.35317,35.44569,15.50788,0.7204468,16.61003,-29.02953,-4.121069,-0.2260344
GALAXY,440274997106206720,7.2674425,-0.22643497,0.06022781,70.41186,139.8364,138.9138,144.3966,522.5065,109.4583,79.92849,14.11142,-34.97784
GALAXY,440279120274810880,7.2136666,-0.28599027,0.05953614,145.1549,160.4501,558.924,122.7201,610.7092,187.1255,161.5544,68.42646,-19.5933
GALAXY,440281044420159488,7.1569975,-0.35605007,0.1656873,205.5859,11.76941,4.726202,-0.5254001,8.04146,2.295981,-2.041264,-0.1971062,-0.3420888
GALAXY,440297262216669184,6.5000202,-1.118638,0.1569638,71.30766,12.19122,96.0764,53.40396,246.736,30.34383,25.14715,6.834477,-58.70385
GALAXY,440312930257364992,5.9399075,-0.26981567,0.1083391,91.72614,9.610551,6.752612,18.90766,27.43131,4.042295,5.280493,10.36742,-0.9089901
GALAXY,440320077082945536,6.1859692,0.96325583,0.04449624,53.70477,112.8576,50.01649,84.10143,292.7954,65.68633,49.02928,12.61841,-34.33174
GALAXY,440327223908526080,6.4914168,1.158379,0.1482975,128.5278,2.967748,39.78695,20.39767,99.63017,20.18859,15.0129,5.745923,-14.26412
GALAXY,440338219024803840,6.8840489,0.99849525,0.1507114,247.4591,-3.196559,10.95278,0.4349953,10.23264,4.642323,-6.793597,-3.236257,-0.8706928
GALAXY,440339043658524672,6.8531451,1.2565776,0.1505779,167.9816,13.63628,79.81991,9.003137,148.2331,32.50724,18.85785,-1.145287,-18.5278
GALAXY,440339318536431616,6.7056578,1.1885633,0.0905069,58.36543,24.59459,28.63285,25.69086,102.7065,22.5925,17.64797,2.383845,-22.45781
GALAXY,440340143170152448,6.7832613,0.73783527,0.160442,1,1.535148,0.4032952,7.306411,2.610968,3.4605,-3.047443,-2.465894,-0.1126246
GALAXY,440384673391077376,7.7671524,1.0969427,0.09520713,81.02806,39.26333,47.69801,45.45236,178.0956,34.19593,29.91019,7.136979,-21.39146
GALAXY,440393744362006528,8.065428,0.90616427,0.04434337,48.10753,9.44543,44.21127,30.35959,118.1398,18.02141,8.8976,4.758571,-11.62125
GALAXY,440394843873634304,7.9302529,0.90079039,0.01788436,37.26666,12.836,11.67877,12.11508,41.10443,13.35215,12.26032,0.9073428,-10.11755
GALAXY,441367636970858496,9.543551,-0.67875733,0.1095792,73.03963,4.086015,29.03375,13.37707,64.91786,8.847832,1.987741,1.526012,-5.199279
GALAXY,441369286238300160,9.762909,-0.81979307,0.04558206,38.29089,81.62103,24.82844,56.23757,160.1233,30.95063,16.47876,6.043913,-26.97563
GALAXY,441379456720857088,9.2964781,-0.71545352,0.1533891,388.4562,3.96247,2.296804,-2.463591,13.08204,-7.255891,7.823671,5.458405,-0.9318352
GALAXY,441383030133647360,9.7079286,-0.20935662,0.2876351,209.1494,3.843035,13.6808,-0.01081192,8.947217,12.482,7.757301,-3.394648,-0.8969283
GALAXY,441385778912716800,9.9053504,0.21048856,0.08022626,71.08299,5.286304,21.03239,6.367124,43.55265,10.3771,4.438039,3.046573,-5.519644
GALAXY,441429209622013952,8.5414554,-0.2884846,0.05801365,56.33508,48.2062,22.54305,37.08485,114.1192,28.75069,22.41761,6.797793,-22.84446
GALAXY,441459995947591680,8.5898146,0.49759621,0.05537141,46.30337,85.46402,70.70297,97.54063,329.017,74.64518,55.09864,10.93447,-41.30379
GALAXY,441472915209218048,8.6108638,0.35565877,0.1339673,473.1405,8.533316,-0.2208678,9.813212,-1.007099,17.68633,-26.55307,2.695402,0.1911385
GALAXY,442485840313083904,11.960239,-0.55812782,0.0709538,38.69815,1.546948,8.701932,9.422853,38.64324,10.26403,7.82837,-1.228752,-11.21201
GALAXY,442494636406106112,11.649925,-1.0427553,0.06883364,81.12802,32.21196,54.84269,46.1737,186.19,36.03419,29.06172,5.419668,-22.25763
GALAXY,442495186161920000,11.689079,-0.88119171,0.1227359,1,1.557959,-0.7771519,4.137391,0.1914784,2.636682,2.800171,1.54694,-0.4301804
GALAXY,442499034452617216,11.848358,0.066624927,0.3308982,1,2.287028,-9.06591,-0.03880963,13.64657,5.430841,3.762809,-2.081914,-1.709452
GALAXY,442504532010756096,11.364849,-0.90685151,0.106563,1,3.951,11.99738,9.14032,36.60887,6.2421,0.6643233,5.364358,-2.097448
GALAXY,442506731034011648,11.59336,-0.15516718,0.2184848,92.53118,1.399154,8.901999,2.380917,2.984694,9.106418,-4.125663,-1.343093,-0.1361576
GALAXY,442522124196800512,11.273444,-0.33720988,0.04333653,5.795262,1.547832,7.171048,8.490475,12.20075,2.651713,-2.153088,2.745085,-0.2941226
GALAXY,442538067115403264,11.145509,-0.79896465,0.1087214,109.1115,8.649535,45.85342,30.85628,119.434,15.31776,12.62851,4.862979,-13.06452
GALAXY,442545763696797696,10.451328,-0.87766847,0.06783708,100.161,10.88011,12.6619,6.081074,24.17129,7.888208,5.715637,3.819878,-1.57148
GALAXY,442551811010750464,10.455427,-0.41039495,0.08137444,90.06277,21.88662,53.44988,12.16927,37.58193,10.60162,8.671858,6.28082,-1.135232
GALAXY,442553460278192128,10.406996,-0.33050149,0.06665257,30.75433,2.675238,3.955026,3.928351,11.05124,5.007292,-3.89199,1.31215,-0.2792894
GALAXY,442569403196794880,10.303997,1.1117937,0.0683009,36.94841,42.14945,116.3597,62.34811,253.8387,36.88063,31.79852,9.295955,-21.35318
GALAXY,442570227830515712,10.199789,0.81809308,0.08017142,38.85574,5.131254,4.36897,7.828877,9.123929,-0.7378031,5.969124,1.580395,-0.5287374
GALAXY,442570502708422656,10.274204,0.92037888,0.2547706,81.75598,0.7263026,11.01745,5.14511,12.80195,8.15693,3.228866,-0.7840294,-2.316143
GALAXY,442578749045630976,10.546575,1.2271002,0.2889772,1,2.2787,9.22164,-1.249824,2.150402,8.69908,8.854242,1.974603,1.642151
GALAXY,442583147092142080,10.606307,0.86418217,0.1667853,91.18681,9.477428,31.59618,15.31272,78.71236,8.463614,27.27867,4.791166,-12.48308
GALAXY,442601014156093440,11.019462,1.0313335,0.1117266,210.369,126.1004,117.4698,31.50016,113.2298,39.8733,35.43566,45.49947,-5.036868
GALAXY,442617506830510080,11.436969,0.78781794,0.1187024,167.4824,12.57677,25.40791,-2.421309,41.66769,14.23818,12.20973,-4.159858,-1.790813
GALAXY,442626028045625344,11.255977,1.0083992,0.1007487,56.711,8.466918,21.15128,13.11798,52.19225,11.36902,8.412619,0.8581704,-12.99964
GALAXY,442639771940972544,11.695199,0.56318144,0.06232008,34.3316,0.2862679,9.331062,6.488256,25.60693,9.116735,6.060772,-0.3626677,-3.555102
GALAXY,442640871452600320,11.865476,0.76169729,0.06280012,63.10461,9.187901,42.15186,23.86716,109.289,27.29332,21.61167,5.250773,-16.40142
GALAXY,442644444865390592,11.740422,0.88777531,0.2006346,83.61172,4.288699,23.8243,18.5573,74.95007,13.8483,10.32549,1.628823,-18.23509
GALAXY,443607893925718016,13.796835,-0.81016998,0.04556987,167.4899,-0.7292845,7.12099,6.733487,9.017028,2.532852,2.894616,3.001518,-0.08483201
GALAXY,443627410257111040,13.330527,-1.1830631,0.1075023,51.03643,13.70337,3.520644,9.315537,22.60067,6.866765,3.934758,2.018569,-24.80999
GALAXY,443661769995479040,12.93549,-1.0956893,0.132254,214.8235,10.59869,23.47199,7.866139,17.50045,2.627865,8.062476,0.3430425,-0.9463332
GALAXY,443692831198963712,12.108131,1.2488636,0.06657331,129.6571,38.22042,230.4643,111.7731,617.7015,72.78338,53.05243,15.11342,-14.78147
GALAXY,380588556671805440,194.7821,-3.3230071,0.08362437,160.1999,7.801552,17.60163,5.644809,12.76678,-1.966539,-1.17118,-4.17877,-0.7529181
GALAXY,380590480817154048,194.77093,-3.1457537,0.04739839,112.471,14.90917,33.8678,14.68156,41.50432,12.58957,4.937586,0.02406609,-1.601785
GALAXY,380591855206688768,194.69615,-3.1181974,0.1141508,166.3956,1.235289,24.47515,4.900826,16.87476,3.44823,3.80587,1.68383,-1.319342
GALAXY,380603674956687360,195.10296,-2.4849923,0.1560991,199.0685,13.15072,34.77492,5.91735,15.73764,4.063123,-2.194013,8.390154,-1.29772
GALAXY,380618518363662336,194.52769,-2.7882837,0.1160918,151.9794,6.29265,17.59298,4.001604,21.40611,2.300541,1.027428,6.062945,-1.569876
GALAXY,380622366654359552,194.24271,-3.4812427,0.05168744,95.20354,31.03099,102.4647,56.83693,216.3646,64.11066,51.90735,16.63106,-9.946568
GALAXY,380643807131101184,193.99607,-1.333937,0.195962,143.8458,5.108618,13.43845,-6.264033,7.974234,2.90788,8.106767,8.168339,-0.6760395
GALAXY,380646006154356736,193.70409,-1.6210797,0.08554987,107.8881,24.16988,260.6654,114.1416,645.3547,102.596,73.06547,17.56164,-50.7318
GALAXY,380655077125285888,194.19265,-1.288674,0.1727989,80.95647,1175.409,112.5285,293.2635,1039.042,100.3425,73.6328,29.86731,-195.7546
GALAXY,380668546142726144,194.4924,-1.4218916,0.08287097,111.1737,14.20701,88.28696,33.42966,141.8842,17.33581,12.77744,2.125216,-6.642068
GALAXY,380678441747376128,194.56751,-1.549739,0.08822392,52.73868,23.41503,44.17331,46.63878,170.4321,33.86161,26.43758,5.210865,-39.11609
GALAXY,380679541259003904,194.63395,-1.7084585,0.09052371,1,4.464452,-0.2373002,3.682095,11.42786,-0.06408841,-1.634491,-0.3588762,-0.52319
GALAXY,380692185642723328,194.85969,-1.782809,0.08311169,122.579,18.02873,54.49409,13.96474,39.05224,14.73107,9.850142,4.167645,-2.068158
GALAXY,380713626119464960,194.82968,-1.4181268,0.168508,370.9629,19.49589,17.86367,11.22635,21.10909,19.78909,-13.37293,6.245011,-0.657468
GALAXY,380726545381091328,195.68489,-1.9632688,0.08415878,187.2912,12.64538,50.4791,12.15782,48.48391,5.243373,5.897172,8.089654,-2.254739
GALAXY,381683395341608960,196.94691,-3.5489725,0.115478,73.05682,42.91957,60.37823,58.86856,230.0456,46.12148,31.12302,6.820603,-39.74689
GALAXY,381685869242771456,197.57062,-2.8796544,0.1139948,157.3777,98.61997,69.26318,25.2997,156.8523,43.9415,33.5085,16.31711,-11.71933
GALAXY,381694665335793664,196.15808,-3.5660655,0.004394995,23.95295,471.3012,28.98626,194.5946,522.3262,66.37797,46.52311,14.57261,-217.7147
GALAXY,381711158010210304,196.60568,-2.8593952,0.008848685,1,-18.73495,-18.21208,30.33816,-123.3792,-86.13053,80.27004,-12.32872,130.0563
GALAXY,381711432888117248,196.70865,-3.0610694,0.07635687,61.32932,10.317,34.74737,23.7043,100.1046,18.43007,16.64341,1.829729,-15.38324
GALAXY,381724352149743616,196.11947,-3.1224393,0.08354116,154.0045,4.968128,14.76016,-7.019526,23.51068,6.577201,7.883629,0.2774556,-1.012383
GALAXY,381727375806720000,196.25174,-2.8943711,0.08198275,33.54166,6.423594,9.566832,6.13806,21.98368,4.590075,4.434411,2.074749,-1.396796
GALAXY,381729574829975552,196.3163,-3.1640926,0.07602938,1,3.751045,1.67415,3.340719,5.442008,-0.4091741,-1.105405,-0.08326574,-0.1517184
GALAXY,381731498975324160,195.96881,-3.020526,0.1128031,62.69669,4.978464,38.34361,17.32495,67.08765,14.56174,7.904101,1.576701,-4.267385
GALAXY,381733972876486656,196.03183,-2.9112403,0.1332897,156.2851,7.47145,16.48341,-7.031137,9.185751,5.803919,-0.4437827,5.143528,-0.374636
GALAXY,381744143359043584,195.86884,-2.9114618,0.07897158,53.28314,19.10565,53.12717,41.16785,165.3807,29.69051,22.25712,2.830514,-34.05393
GALAXY,381754863597414400,195.45812,-2.7882061,0.08361924,71.99748,16.51509,17.8834,9.425684,18.64714,4.545729,2.51637,0.3900915,-0.8733371
GALAXY,381765034079971328,195.42607,-2.7417474,0.08305013,57.02081,54.57701,110.6616,94.71606,414.8099,101.6026,58.36072,15.60607,-43.95749
GALAXY,381816436248569856,196.31136,-2.3469721,0.08142482,40.90191,4.905362,0.8673977,0.5649647,3.002348,-1.837671,-2.4112,1.043567,0.1530862
GALAXY,381826606731126784,196.70401,-1.2899269,0.02755378,50.84121,776.6988,161.4355,352.7402,1184.457,199.5922,140.3201,40.31266,-50.50745
GALAXY,381841175260194816,197.147,-2.3385681,0.1139494,110.1351,76.02817,124.2754,31.9944,133.3107,40.35194,29.43573,15.14388,-7.975128
GALAXY,381846672818333696,197.4564,-1.8500483,0.2309635,156.4999,44.60144,88.61081,32.93378,129.6691,16.92839,-9.836242,12.6048,-24.24851
GALAXY,381852170376472576,197.38785,-1.9237861,0.1432932,218.6305,8.691006,1.602287,5.796398,22.028,3.296627,3.184355,5.570616,-0.8605496
GALAXY,382856854125963264,198.14511,-2.7617257,0.1512915,136.3489,43.57118,78.98014,34.64811,155.5247,20.14812,20.77681,3.035468,-10.07838
GALAXY,382859328027125760,198.09009,-2.7458033,0.1826416,160.1019,11.57747,36.25683,10.33023,36.77163,9.649683,3.347901,2.104856,-4.329537
GALAXY,382866749730613248,197.83666,-2.4530942,0.2737873,57.34723,7.934897,16.65084,14.17387,41.81458,10.49364,3.590045,8.257846,-67.60875
GALAXY,382869773387589632,197.87185,-2.2968604,0.1131224,218.5461,17.93766,7.760171,1.916998,8.861342,4.269648,2.921678,3.367319,-0.6931981
GALAXY,382871697532938240,197.90188,-2.2705007,0.09883502,70.1988,6.896253,32.64959,15.6317,80.58426,14.88239,12.49574,1.643731,-10.89674
GALAXY,382876920213170176,197.67029,-3.4654262,0.1366221,112.2688,69.24229,140.701,61.77932,250.1952,42.38035,40.73563,28.94779,-19.00447
GALAXY,382925573602699264,197.67832,-1.9168111,0.08096584,197.8738,46.53354,64.58418,24.351,65.44067,21.58354,23.27716,15.69607,-1.854662
